구,법정동,공원명,공원구분,소재지지번주소,위도,경도,공원면적,공원면적분류
강남구,개포동,개포목련공원,어린이공원,서울특별시 강남구 개포동 1176,37.47429924,127.0524432,1639,2400
강남구,개포동,개포은행나무공원,어린이공원,서울특별시 강남구 개포동 1220,37.47602964,127.0492625,1641,2400
강남구,개포동,한마음공원,어린이공원,서울특별시 강남구 개포동 12-3,37.49642631,127.0755359,2488,9000000
강남구,개포동,포이근린공원,근린공원,서울특별시 강남구 개포동 1239-21,37.47967612,127.0447815,16811,9000000
강남구,개포동,예지공원,어린이공원,서울특별시 강남구 개포동 12-7,37.49183156,127.0733493,1535,2400
강남구,개포동,대진근린공원,근린공원,서울특별시 강남구 개포동 13-1,37.496049,127.0788531,13568,9000000
강남구,개포동,개포근린공원,근린공원,서울특별시 강남구 개포동 139,37.4830336,127.063861,90063,9000000
강남구,개포동,달터근린공원,근린공원,서울특별시 강남구 개포동 156,37.485434,127.0596369,232078,9000000
강남구,개포동,개포까치공원,어린이공원,서울특별시 강남구 개포동 169-3,37.48370515,127.0608782,1690,2400
강남구,개포동,개포서근린공원,근린공원,서울특별시 강남구 개포동 180,37.4885944,127.0635583,11219,9000000
강남구,개포동,배밭근린공원,근린공원,서울특별시 강남구 개포동 181,37.48821488,127.0594681,11627,9000000
강남구,개포동,개포동근린공원,근린공원,서울특별시 강남구 개포동 182-1,37.48970641,127.0682905,9705,9000000
강남구,개포동,학여울근린공원,근린공원,서울특별시 강남구 개포동 183-1,37.48970641,127.0682905,12505,9000000
강남구,개포동,개포공원,어린이공원,서울특별시 강남구 개포동 190,37.48532872,127.0716569,4793,9000000
강남구,개포동,개포개나리공원,어린이공원,서울특별시 강남구 개포동 190,37.48532872,127.0716569,1500,2400
강남구,개포동,청룡근린공원,근린공원,서울특별시 강남구 개포동 649-1,37.48528514,127.0537972,9367,9000000
강남구,논현동,논현목련공원,어린이공원,서울특별시 강남구 논현동 137-18,37.5108669,127.0267093,986,1183
강남구,논현동,논현개나리공원,어린이공원,서울특별시 강남구 논현동 150-5,37.51122564,127.0300758,1652,2400
강남구,논현동,논현까치공원,어린이공원,서울특별시 강남구 논현동 162-11,37.50852892,127.0250971,956,1183
강남구,논현동,논현무궁화공원,어린이공원,서울특별시 강남구 논현동 205-7,37.50667179,127.0307039,1879,2400
강남구,논현동,논현소나무공원,어린이공원,서울특별시 강남구 논현동 239,37.51573112,127.0374539,1819,2400
강남구,논현동,학동근린공원,근린공원,서울특별시 강남구 논현동 26,37.51548988,127.0252037,29947,9000000
강남구,논현동,학동공원,어린이공원,서울특별시 강남구 논현동 263-23,37.511646,127.0387639,1498,2400
강남구,논현동,아크로힐스소공원,소공원,서울특별시 강남구 논현동 276-2,37.51003194,127.0395693,800,1183
강남구,논현동,논현은행나무공원,어린이공원,서울특별시 강남구 논현동 47-13,37.51259546,127.0224572,1014,1183
강남구,대치동,대치까치공원,어린이공원,서울특별시 강남구 대치동 1014-4,37.496941,127.059198,992,1183
강남구,대치동,대치에스케이뷰1 소공원,소공원,서울특별시 강남구 대치동 1029-2,37.49576505,127.0595115,302,766
강남구,대치동,대치에스케이뷰2 소공원,소공원,서울특별시 강남구 대치동 1029-3,37.49605146,127.0614886,481,766
강남구,대치동,한티근린공원,근린공원,서울특별시 강남구 대치동 212-1,37.49524119,127.0622107,19200,9000000
강남구,대치동,늘벗근린공원,근린공원,서울특별시 강남구 대치동 501,37.48928087,127.0563303,19812,9000000
강남구,대치동,대치근린공원,근린공원,서울특별시 강남구 대치동 512,37.495123,127.0699032,10408,9000000
강남구,대치동,대치청실아파트 소공원2,소공원,서울특별시 강남구 대치동 610,37.495443,127.061029,610,766
강남구,대치동,대치청실아파트 소공원1,소공원,서울특별시 강남구 대치동 633,37.494298,127.0616031,3845,9000000
강남구,대치동,큰골근린공원,근린공원,서울특별시 강남구 대치동 888-3,37.49397694,127.054871,1688,2400
강남구,대치동,대치은행나무공원,어린이공원,서울특별시 강남구 대치동 899-25,37.501649,127.0515319,1618,2400
강남구,대치동,대치목련공원,어린이공원,서울특별시 강남구 대치동 929-10,37.49982553,127.0581713,1649,2400
강남구,도곡동,도곡목련공원,어린이공원,서울특별시 강남구 도곡동 415-3,37.484915,127.0443053,1709,2400
강남구,도곡동,도곡까치공원,어린이공원,서울특별시 강남구 도곡동 455,37.483326,127.0451093,1793,2400
강남구,도곡동,독골근린공원,근린공원,서울특별시 강남구 도곡동 461,37.484552,127.0468249,10022,9000000
강남구,도곡동,도곡동 426-9(로덴하우스)소공원,소공원,서울특별시 강남구 도곡동 462-9,37.48560304,127.0460585,80,766
강남구,도곡동,매봉근린공원,근린공원,서울특별시 강남구 도곡동 527-7,37.492112,127.0504068,6146,9000000
강남구,도곡동,도곡햇살공원,소공원,서울특별시 강남구 도곡동 538-4,37.49575164,127.0524907,558,766
강남구,도곡동,도곡단비소공원,소공원,서울특별시 강남구 도곡동 539-6,37.49389921,127.0472249,896,1183
강남구,도곡동,싸리고개근린공원,근린공원,서울특별시 강남구 도곡동 550,37.48962828,127.0363246,15072,9000000
강남구,도곡동,도곡근린공원,근린공원,서울특별시 강남구 도곡동 산31-1,37.48946129,127.0440022,254648,9000000
강남구,삼성동,배꽃근린공원,근린공원,서울특별시 강남구 삼성동 11-3,37.51628496,127.0446033,1592,2400
강남구,삼성동,삼성은행나무근린공원,근린공원,서울특별시 강남구 삼성동 14,37.51651533,127.0457554,1500,2400
강남구,삼성동,샘터근린공원,근린공원,서울특별시 강남구 삼성동 16-4,37.51542123,127.0474657,1799,2400
강남구,삼성동,학봉근린공원,근린공원,서울특별시 강남구 삼성동 50-3,37.51303694,127.0521038,1343,2400
강남구,삼성동,삼성목련공원,어린이공원,서울특별시 강남구 삼성동 55-1,37.518515,127.0538884,1641,2400
강남구,삼성동,반달근린공원,근린공원,서울특별시 강남구 삼성동 7-4,37.5162258,127.0428717,679,766
강남구,삼성동,봉은역사공원,역사공원,서울특별시 강남구 삼성동 75,37.51391154,127.0554916,75635,9000000
강남구,삼성동,삼성까치공원,어린이공원,서울특별시 강남구 삼성동 85,37.51841744,127.0605431,1462,2400
강남구,세곡동,아래반고개공원,어린이공원,서울특별시 강남구 세곡동 129-13,37.463874,127.1071102,863,1183
강남구,세곡동,은곡마을공원,어린이공원,서울특별시 강남구 세곡동 369-3,37.46801863,127.1004611,2686,9000000
강남구,세곡동,세곡천공원,어린이공원,서울특별시 강남구 세곡동 522-1,37.46321345,127.1012799,2645,9000000
강남구,세곡동,세곡동 근린공원1,근린공원,서울특별시 강남구 세곡동 525-1,37.46058474,127.1038574,10310,9000000
강남구,세곡동,대왕공원,어린이공원,서울특별시 강남구 세곡동 526-2,37.4624778,127.1049341,2633,9000000
강남구,세곡동,수변공원2호,수변공원,서울특별시 강남구 세곡동 537,37.46520915,127.093755,3713,9000000
강남구,세곡동,행복공원,어린이공원,서울특별시 강남구 세곡동 546,37.46728874,127.0971653,2483,9000000
강남구,세곡동,도담공원,어린이공원,서울특별시 강남구 세곡동 548,37.46732499,127.0986125,4282,9000000
강남구,세곡동,쉼표소공원,소공원,서울특별시 강남구 세곡동 549,37.467518,127.099851,1199,2400
강남구,세곡동,근린공원1호,근린공원,서울특별시 강남구 세곡동 603,37.46652497,127.0949058,18856,9000000
강남구,세곡동,수변공원1호,수변공원,서울특별시 강남구 세곡동 604-1,37.465664,127.097181,10399,9000000
강남구,세곡동,윗반고개공원,어린이공원,서울특별시 강남구 세곡동 99-6,37.46569942,127.109147,1250,2400
강남구,세곡동,돌산공원,근린공원,서울특별시 강남구 세곡동 산1,37.46670933,127.1114937,98417,9000000
강남구,세곡동,세곡공원,근린공원,서울특별시 강남구 세곡동 산50,37.469014,127.104715,101513,9000000
강남구,수서동,궁마을공원,어린이공원,서울특별시 강남구 수서동 465-15,37.484831,127.0994148,306,766
강남구,수서동,수서은행나무공원,어린이공원,서울특별시 강남구 수서동 707-1,37.49213676,127.0997523,1500,2400
강남구,수서동,수서목련공원,어린이공원,서울특별시 강남구 수서동 712-1,37.49062982,127.1036989,1418,2400
강남구,수서동,탄천근린공원,근린공원,서울특별시 강남구 수서동 722,37.487436,127.1064899,10011,9000000
강남구,수서동,수서개나리공원,어린이공원,서울특별시 강남구 수서동 723-1,37.487518,127.1054203,1500,2400
강남구,수서동,수서까치공원,어린이공원,서울특별시 강남구 수서동 736-1,37.48713637,127.0979512,1500,2400
강남구,수서동,수서택지개발(광평부근),근린공원,서울특별시 강남구 수서동 737-1,37.48674541,127.0971098,7569,9000000
강남구,수서동,일원새싹공원,어린이공원,서울특별시 강남구 수서동 746-1,37.484772,127.0890958,1500,2400
강남구,수서동,수서제2근린공원,근린공원,서울특별시 강남구 수서동 749,37.48359088,127.0887929,44587,9000000
강남구,수서동,광평공원,근린공원,서울특별시 강남구 수서동 산10-1,37.48651921,127.0921363,519782,9000000
강남구,신사동,신사은행나무공원,어린이공원,서울특별시 강남구 신사동 558,37.52059722,127.0260394,1240,2400
강남구,신사동,신사목련공원,어린이공원,서울특별시 강남구 신사동 567-37,37.52291399,127.0258327,1001,1183
강남구,신사동,신사까치공원,어린이공원,서울특별시 강남구 신사동 597,37.52342193,127.029229,992,1183
강남구,신사동,신사개나리공원,어린이공원,서울특별시 강남구 신사동 609-2,37.52567303,127.029443,991,1183
강남구,신사동,신사무궁화공원,어린이공원,서울특별시 강남구 신사동 625-5,37.524131,127.0319138,1641,2400
강남구,신사동,도산근린공원,근린공원,서울특별시 강남구 신사동 649-9,37.523911,127.0356032,29816,9000000
강남구,압구정동,신사근린공원,근린공원,서울특별시 강남구 압구정동 422,37.526708,127.0212651,6800,9000000
강남구,압구정동,압구정 428,근린공원,서울특별시 강남구 압구정동 428,37.527425,127.021936,13968,9000000
강남구,압구정동,압구정은행나무공원,어린이공원,서울특별시 강남구 압구정동 459,37.53072221,127.0314438,2547,9000000
강남구,압구정동,압구정목련공원,어린이공원,서울특별시 강남구 압구정동 466,37.53268534,127.0322088,2027,2400
강남구,압구정동,갈매기근린공원,근린공원,서울특별시 강남구 압구정동 480,37.53139874,127.0345365,7732,9000000
강남구,역삼동,역삼은행나무공원,어린이공원,서울특별시 강남구 역삼동 611,37.505409,127.0312225,1647,2400
강남구,역삼동,역삼문화공원,문화공원,서울특별시 강남구 역삼동 635,37.50251536,127.0303909,33974,9000000
강남구,역삼동,충현공원,어린이공원,서울특별시 강남구 역삼동 666-2,37.50467201,127.0365347,2721,9000000
강남구,역삼동,역삼미소공원,소공원,서울특별시 강남구 역삼동 711-5,37.50142477,127.0439883,576,766
강남구,역삼동,도성근린공원,근린공원,서울특별시 강남구 역삼동 713-15,37.5003029,127.0488318,1988,2400
강남구,역삼동,역삼나들이소공원,소공원,서울특별시 강남구 역삼동 716-5,37.500748,127.0504317,650,766
강남구,역삼동,역삼개나리공원,어린이공원,서울특별시 강남구 역삼동 739-15,37.497571,127.0362551,1635,2400
강남구,역삼동,봉은근린공원,근린공원,서울특별시 강남구 역삼동 754-4,37.49795348,127.048244,1147,1183
강남구,역삼동,언주근린공원,근린공원,서울특별시 강남구 역삼동 754-7,37.49864145,127.0475791,1110,1183
강남구,역삼동,영동근린공원,근린공원,서울특별시 강남구 역삼동 755-7,37.49801996,127.0486499,1293,2400
강남구,역삼동,송운근린공원,근린공원,서울특별시 강남구 역삼동 755-9,37.4993173,127.0490489,1175,1183
강남구,역삼동,길섶근린공원,근린공원,서울특별시 강남구 역삼동 757-1,37.49757437,127.0489095,1580,2400
강남구,역삼동,다솜소공원,소공원,서울특별시 강남구 역삼동 763-18,37.49577558,127.0478708,604,766
강남구,역삼동,새뜰근린공원,근린공원,서울특별시 강남구 역삼동 765-30,37.49660384,127.0510177,427,766
강남구,역삼동,역삼장미공원,어린이공원,서울특별시 강남구 역삼동 780-25,37.495327,127.0447331,1636,2400
강남구,역삼동,역삼까치공원,어린이공원,서울특별시 강남구 역삼동 824-10,37.4972618,127.0307401,987,1183
강남구,역삼동,역삼무궁화공원,어린이공원,서울특별시 강남구 역삼동 830-23,37.493835,127.032209,991,1183
강남구,역삼동,역삼소나무공원,어린이공원,서울특별시 강남구 역삼동 836-21,37.49099783,127.0336992,987,1183
강남구,율현동,아래방죽마을공원,어린이공원,서울특별시 강남구 율현동 194-1,37.473276,127.1082321,386,766
강남구,율현동,윗방죽마을공원,어린이공원,서울특별시 강남구 율현동 308-29,37.470276,127.104681,935,1183
강남구,일원동,일원은행나무공원,어린이공원,서울특별시 강남구 일원동 615-2,37.492002,127.0769753,1500,2400
강남구,일원동,대청근린공원,근린공원,서울특별시 강남구 일원동 621,37.49319912,127.0830019,14089,9000000
강남구,일원동,일원목련공원,어린이공원,서울특별시 강남구 일원동 658,37.491431,127.0855901,1613,2400
강남구,일원동,늘푸른근린공원,근린공원,서울특별시 강남구 일원동 690,37.48951135,127.0773393,11410,9000000
강남구,일원동,일원까치공원,어린이공원,서울특별시 강남구 일원동 712-4,37.4918904,127.0882309,1476,2400
강남구,일원동,일원진달래공원,어린이공원,서울특별시 강남구 일원동 716-1,37.484753,127.0847344,1500,2400
강남구,일원동,일원소나무공원,어린이공원,서울특별시 강남구 일원동 718-1,37.484061,127.0817812,1500,2400
강남구,일원동,일원느티나무공원,어린이공원,서울특별시 강남구 일원동 730-2,37.483047,127.0774123,1825,2400
강남구,일원동,일원개나리공원,어린이공원,서울특별시 강남구 일원동 730-3,37.48300519,127.0763956,4453,9000000
강남구,일원동,한솔근린공원,근린공원,서울특별시 강남구 일원동 732,37.481203,127.0787962,12878,9000000
강남구,일원동,수서택지개발(대모산부근),근린공원,서울특별시 강남구 일원동 732-3,37.48093233,127.0805118,11588,9000000
강남구,일원동,일원장미공원,어린이공원,서울특별시 강남구 일원동 732-4,37.480681,127.0808231,1500,2400
강남구,일원동,일원상록수공원,어린이공원,서울특별시 강남구 일원동 734-1,37.482102,127.0822265,1500,2400
강남구,일원동,일원비둘기공원,어린이공원,서울특별시 강남구 일원동 735-1,37.48327765,127.0860025,1501,2400
강남구,자곡동,쟁골공원,어린이공원,서울특별시 강남구 자곡동 233-2,37.48190388,127.1020753,468,766
강남구,자곡동,못골공원,어린이공원,서울특별시 강남구 자곡동 447-23,37.473573,127.100181,749,766
강남구,자곡동,근린공원5호,근린공원,서울특별시 강남구 자곡동 607,37.47330498,127.0997276,21560,9000000
강남구,자곡동,근린공원4호,근린공원,서울특별시 강남구 자곡동 608,37.47440226,127.0967379,24247,9000000
강남구,자곡동,근린공원3호,근린공원,서울특별시 강남구 자곡동 615,37.47298119,127.0929684,38003,9000000
강남구,자곡동,근린공원2호,근린공원,서울특별시 강남구 자곡동 625,37.4692274,127.0902554,5236,9000000
강남구,자곡동,근린공원7호,근린공원,서울특별시 강남구 자곡동 627,37.47039047,127.0923987,12093,9000000
강남구,자곡동,근린공원6호,근린공원,서울특별시 강남구 자곡동 647,37.47217989,127.1019482,19739,9000000
강남구,청담동,청수근린공원,근린공원,서울특별시 강남구 청담동 134-13,37.523249,127.0584463,17402,9000000
강남구,청담동,청담목련공원,어린이공원,서울특별시 강남구 청담동 51,37.52300518,127.0498445,1642,2400
강남구,청담동,청담근린공원,근린공원,서울특별시 강남구 청담동 66,37.52152002,127.0522736,59347,9000000
강남구,청담동,청담은행나무공원,어린이공원,서울특별시 강남구 청담동 94-4,37.525154,127.0442417,1643,2400
강동구,강일동,꽃보라공원,어린이공원,서울특별시 강동구 강일동 317-1,37.565352,127.175724,3185,9000000
강동구,강일동,강일공원,근린공원,서울특별시 강동구 강일동 332-5,37.569526,127.174559,34591,9000000
강동구,강일동,다솜공원,어린이공원,서울특별시 강동구 강일동 333-1,37.546877,127.167582,3125,9000000
강동구,강일동,구름공원,어린이공원,서울특별시 강동구 강일동 378,37.566745,127.179213,1540,2400
강동구,강일동,꿈터공원,어린이공원,서울특별시 강동구 강일동 429-1,37.560861,127.180266,1804,2400
강동구,강일동,윤슬공원,어린이공원,서울특별시 강동구 강일동 448-1,37.562677,127.177545,2591,9000000
강동구,강일동,강덕공원,근린공원,서울특별시 강동구 강일동 산11-6,37.558585,127.174682,46699,9000000
강동구,강일동,능골공원,근린공원,서울특별시 강동구 강일동 산19,37.556768,127.174727,31464,9000000
강동구,강일동,벌말공원,근린공원,서울특별시 강동구 강일동 산8-1,37.559936,127.177202,86205,9000000
강동구,고덕동,말우물공원,어린이공원,서울특별시 강동구 고덕동 178,37.560012,127.169476,1619,2400
강동구,고덕동,무지개공원,어린이공원,서울특별시 강동구 고덕동 219,37.559162,127.164191,1967,2400
강동구,고덕동,동명공원,근린공원,서울특별시 강동구 고덕동 229 외1,37.561146,127.164455,99599,9000000
강동구,고덕동,한우물공원,어린이공원,서울특별시 강동구 고덕동 253,37.561635,127.162736,1500,2400
강동구,고덕동,샘터공원,근린공원,서울특별시 강동구 고덕동 287,37.561901,127.159087,63320,9000000
강동구,고덕동,방죽공원,근린공원,서울특별시 강동구 고덕동 296,37.5591586,127.1598268,87748,9000000
강동구,고덕동,곰돌이공원,어린이공원,서울특별시 강동구 고덕동 308,37.556235,127.154997,1983,2400
강동구,고덕동,송림공원,근린공원,서울특별시 강동구 고덕동 310,37.55504732,127.1539494,11491,9000000
강동구,고덕동,까치공원,근린공원,서울특별시 강동구 고덕동 493,37.557079,127.149995,19464,9000000
강동구,고덕동,두레공원,근린공원,서울특별시 강동구 고덕동 497,37.558206,127.152203,13460,9000000
강동구,고덕동,꿈나래공원,어린이공원,서울특별시 강동구 고덕동 536,37.5608275,127.153742,1500,2400
강동구,고덕동,동자공원,근린공원,서울특별시 강동구 고덕동 648,37.559711,127.152467,6416,9000000
강동구,길동,무궁화공원,어린이공원,서울특별시 강동구 길동 340-17,37.5423345,127.1454038,996,1183
강동구,길동,희망공원,어린이공원,서울특별시 강동구 길동 365-6,37.539039,127.142255,992,1183
강동구,길동,성심공원,어린이공원,서울특별시 강동구 길동 386-1,37.53831458,127.137376,992,1183
강동구,길동,달님공원,어린이공원,서울특별시 강동구 길동 405-21,37.53621038,127.142551,998,1183
강동구,둔촌동,둔촌공원,어린이공원,서울특별시 강동구 둔촌동 79-4,37.531437,127.143288,2226,2400
강동구,둔촌동,일자산공원,근린공원,서울특별시 강동구 둔촌동 산140,37.5330568,127.1513563,632733,9000000
강동구,명일동,방아다리공원,어린이공원,서울특별시 강동구 명일동 236,37.548156,127.153648,2010,2400
강동구,명일동,파랑새공원,어린이공원,서울특별시 강동구 명일동 258,37.547964,127.150864,2017,2400
강동구,명일동,샛마을공원,근린공원,서울특별시 강동구 명일동 288,37.550106,127.147099,11467,9000000
강동구,명일동,명우공원,어린이공원,서울특별시 강동구 명일동 312-206,37.551537,127.141455,403,766
강동구,명일동,고명공원,어린이공원,서울특별시 강동구 명일동 312-30,37.552473,127.143352,545,766
강동구,명일동,샘물공원,어린이공원,서울특별시 강동구 명일동 315-1,37.5510159,127.1447414,992,1183
강동구,명일동,염주골공원,어린이공원,서울특별시 강동구 명일동 326-10,37.549932,127.1456059,991,1183
강동구,명일동,원터공원,근린공원,서울특별시 강동구 명일동 37,37.5524155,127.1430368,24508,9000000
강동구,명일동,진달래공원,어린이공원,서울특별시 강동구 명일동 43,37.5521507,127.1436747,2024,2400
강동구,명일동,은하수공원,어린이공원,서울특별시 강동구 명일동 55,37.552017,127.1435031,2018,2400
강동구,상일동,미리내공원,어린이공원,서울특별시 강동구 상일동 122,37.554712,127.167908,4286,9000000
강동구,상일동,동자공원,어린이공원,서울특별시 강동구 상일동 132,37.552388,127.167009,1520,2400
강동구,상일동,명일공원,근린공원,서울특별시 강동구 상일동 135,37.5512577,127.1634092,649709,9000000
강동구,상일동,하늬공원,어린이공원,서울특별시 강동구 상일동 175,37.546126,127.159677,2233,2400
강동구,상일동,까치공원,어린이공원,서울특별시 강동구 상일동 177,37.547741,127.161966,1965,2400
강동구,상일동,상일공원,근린공원,서울특별시 강동구 상일동 188,37.5469247,127.167312,9704,9000000
강동구,상일동,게내공원,어린이공원,서울특별시 강동구 상일동 278,37.549262,127.171472,1500,2400
강동구,성내동,성안공원,어린이공원,서울특별시 강동구 성내동 405-18,37.531369,127.134773,1057,1183
강동구,성내동,선린공원,어린이공원,서울특별시 강동구 성내동 424,37.52851478,127.132711,1575,2400
강동구,성내동,보람공원,어린이공원,서울특별시 강동구 성내동 444-6,37.52471702,127.131302,989,1183
강동구,성내동,성내천공원,어린이공원,서울특별시 강동구 성내동 463-4,37.526764,127.123929,1413,2400
강동구,성내동,안말공원,어린이공원,서울특별시 강동구 성내동 512,37.531236,127.129903,2290,2400
강동구,성내동,성내공원,근린공원,서울특별시 강동구 성내동 533,37.529486,127.126516,8929,9000000
강동구,성내동,샛별공원,어린이공원,서울특별시 강동구 성내동 566,37.526993,127.127036,2391,2400
강동구,암사동,솔말소공원,근린공원,서울특별시 강동구 암사동 400-1,37.556493,127.1391437,1108,1183
강동구,암사동,솜다래공원,근린공원,서울특별시 강동구 암사동 413-4,37.553691,127.141229,3993,9000000
강동구,암사동,암사공원,근린공원,서울특별시 강동구 암사동 414-20,37.5565294,127.1417207,7047,9000000
강동구,암사동,선사공원,어린이공원,서울특별시 강동구 암사동 440,37.55576061,127.1299975,1610,2400
강동구,암사동,구암공원,어린이공원,서울특별시 강동구 암사동 449-8,37.556567,127.137608,1647,2400
강동구,암사동,볕우물공원,어린이공원,서울특별시 강동구 암사동 453-8,37.553613,127.135704,1552,2400
강동구,암사동,새장터공원,어린이공원,서울특별시 강동구 암사동 468-2,37.55212624,127.130563,1592,2400
강동구,암사동,광나루공원,어린이공원,서울특별시 강동구 암사동 515,37.5500717,127.1255454,1637,2400
강동구,암사동,암사동공원,소공원,서울특별시 강동구 암사동 518-1,37.550259,127.123729,1022,1183
강동구,암사동,암사공원,어린이공원,서울특별시 강동구 암사동 산59-2,37.552756,127.137981,1780,2400
강동구,천호동,당말공원,어린이공원,서울특별시 강동구 천호동 167-195,37.53912769,127.133246,2409,9000000
강동구,천호동,천일골목공원,어린이공원,서울특별시 강동구 천호동 21-192,37.5405287,127.1314181,233,766
강동구,천호동,천호삼거리공원,어린이공원,서울특별시 강동구 천호동 21-194,37.545489,127.138494,170,766
강동구,천호동,천호큰골목공원,어린이공원,서울특별시 강동구 천호동 21-197,37.545101,127.138573,586,766
강동구,천호동,천일공원,어린이공원,서울특별시 강동구 천호동 221-3,37.54498878,127.1362629,2408,9000000
강동구,천호동,천암공원,어린이공원,서울특별시 강동구 천호동 231-14,37.547844,127.136878,166,766
강동구,천호동,고분다리공원,어린이공원,서울특별시 강동구 천호동 300,37.54540502,127.131821,1621,2400
강동구,천호동,동산공원,어린이공원,서울특별시 강동구 천호동 305-11,37.547119,127.129682,1646,2400
강동구,천호동,광진공원,어린이공원,서울특별시 강동구 천호동 338-19,37.542946,127.122505,1672,2400
강동구,천호동,천사공원,어린이공원,서울특별시 강동구 천호동 363-5,37.54380935,127.1284086,1617,2400
강동구,천호동,화랑공원,어린이공원,서울특별시 강동구 천호동 431-2,37.540033,127.123192,220,766
강동구,천호동,혜림공원,어린이공원,서울특별시 강동구 천호동 47-23,37.54460149,127.139905,992,1183
강동구,천호동,나루공원,어린이공원,서울특별시 강동구 천호동 569-1,37.547038,127.123604,1500,2400
강북구,미아동,세 일,어린이공원,서울특별시 강북구 미아동 159-71,37.63387737,127.0252619,839,1183
강북구,미아동,운 산,어린이공원,서울특별시 강북구 미아동 165-3,37.63209072,127.025573,995,1183
강북구,미아동,한 빛,어린이공원,서울특별시 강북구 미아동 222-20,37.62768452,127.022893,1192,2400
강북구,미아동,미아도심소,어린이공원,서울특별시 강북구 미아동 258-148,37.62536211,127.031259,1127,1183
강북구,미아동,오 패,어린이공원,서울특별시 강북구 미아동 258-236,37.62231672,127.032307,1084,1183
강북구,미아동,벽오산,어린이공원,서울특별시 강북구 미아동 258-56,37.62758933,127.0302701,1250,2400
강북구,미아동,으 뜸,어린이공원,서울특별시 강북구 미아동 309-43,37.62361033,127.0262405,681,766
강북구,미아동,솔 샘,어린이공원,서울특별시 강북구 미아동 329-15,37.618286,127.027053,1264,2400
강북구,미아동,응달마을,어린이공원,서울특별시 강북구 미아동 707-73,37.618383,127.024271,866,1183
강북구,미아동,강북6구역,소공원,서울특별시 강북구 미아동 71-1,37.613866,127.030491,424,766
강북구,미아동,고갯마루,어린이공원,서울특별시 강북구 미아동 811-13,37.617067,127.017399,2185,2400
강북구,미아동,꼭지,소공원,서울특별시 강북구 미아동 811-7,37.617126,127.017436,746,766
강북구,미아동,테두리,어린이공원,서울특별시 강북구 미아동 811-8,37.618199,127.017141,1913,2400
강북구,미아동,폭포,소공원,서울특별시 강북구 미아동 813-6,37.614482,127.020702,1238,2400
강북구,미아동,미 아,어린이공원,서울특별시 강북구 미아동 8-73,37.615502,127.037587,992,1183
강북구,미아동,송 월,어린이공원,서울특별시 강북구 미아동 92-7,37.61636705,127.032131,807,1183
강북구,미아동,북한산 도시자연공원,기타,서울특별시 강북구 미아동 산108-19,37.62108049,127.0084124,128341,9000000
강북구,번동,오얏골,어린이공원,서울특별시 강북구 번동 228,37.633912,127.034511,5070,9000000
강북구,번동,벌 말,어린이공원,서울특별시 강북구 번동 235,37.629802,127.039829,4641,9000000
강북구,번동,벌 리,어린이공원,서울특별시 강북구 번동 240,37.627774,127.044421,4083,9000000
강북구,번동,오 현,어린이공원,서울특별시 강북구 번동 244,37.623976,127.046488,3661,9000000
강북구,번동,논 골,어린이공원,서울특별시 강북구 번동 417-27,37.638634,127.027973,991,1183
강북구,번동,번 남,어린이공원,서울특별시 강북구 번동 447-1,37.636018,127.024953,1014,1183
강북구,번동,샛 강,어린이공원,서울특별시 강북구 번동 472-44,37.639482,127.033005,858,1183
강북구,번동,오동근린공원,근린공원,서울특별시 강북구 번동 산20-1,37.62923217,127.0330423,1346557,9000000
강북구,삼양동,청 암,어린이공원,서울특별시 강북구 삼양동 776-17,37.624364,127.017047,661,766
강북구,삼양동,소망,소공원,서울특별시 강북구 삼양동 791-1467,37.626008,127.0154191,320,766
강북구,삼양동,미래,소공원,서울특별시 강북구 삼양동 791-1712,37.624872,127.014615,564,766
강북구,삼양동,하 늘,어린이공원,서울특별시 강북구 삼양동 791-1776,37.62469368,127.012902,3367,9000000
강북구,삼양동,늘푸른,소공원,서울특별시 강북구 삼양동 797-9,37.62543759,127.020225,646,766
강북구,수유동,새 싹,어린이공원,서울특별시 강북구 수유동 134-40,37.636307,127.0195904,651,766
강북구,수유동,은모루,어린이공원,서울특별시 강북구 수유동 172-209,37.642612,127.026714,918,1183
강북구,수유동,희 망,어린이공원,서울특별시 강북구 수유동 194-41,37.640764,127.024431,976,1183
강북구,수유동,상산,어린이공원,서울특별시 강북구 수유동 224-4,37.638514,127.023986,972,1183
강북구,수유동,소 귀,어린이공원,서울특별시 강북구 수유동 25-1,37.638742,127.018697,961,1183
강북구,수유동,흰구름,소공원,서울특별시 강북구 수유동 252-16,37.645951,127.020465,214,766
강북구,수유동,흰구름,어린이공원,서울특별시 강북구 수유동 252-19,37.645866,127.020635,1064,1183
강북구,수유동,장미원,어린이공원,서울특별시 강북구 수유동 276-10,37.646688,127.015689,340,766
강북구,수유동,무너미,어린이공원,서울특별시 강북구 수유동 281-2,37.6460666,127.0127415,380,766
강북구,수유동,빨래골,어린이공원,서울특별시 강북구 수유동 475-115,37.629534,127.014863,476,766
강북구,수유동,색 동,어린이공원,서울특별시 강북구 수유동 49-7,37.633443,127.0206486,2341,2400
강북구,수유동,푸 른,어린이공원,서울특별시 강북구 수유동 516-44,37.638686,127.008423,992,1183
강북구,수유동,보등골,어린이공원,서울특별시 강북구 수유동 605-209,37.635202,127.018417,869,1183
강북구,수유동,수유일공원,어린이공원,서울특별시 강북구 수유동 605-389,37.630852,127.017011,2632,9000000
